source,target,weight,neuropil,nt_type,target_total_input,shrec_score,target_cluster,target_function
720575941534222770,720575941669827505,7,VNC_HTct_L,,262,2.6717557251908395,3,power_control
720575941534435338,720575941399309603,2,VNC_IntTct_L,,484,0.4132231404958678,2,steering_control
720575941534435338,720575941399309603,7,VNC_WTct_L,,484,1.4462809917355373,2,steering_control
720575941534435338,720575941412323473,2,VNC_HTct_L,,466,0.4291845493562232,2,steering_control
720575941534435338,720575941439063503,2,VNC_HTct_L,,346,0.5780346820809248,5,steering_control
720575941534435338,720575941439063503,2,VNC_IntTct_L,,346,0.5780346820809248,5,steering_control
720575941534435338,720575941439063503,7,VNC_WTct_L,,346,2.023121387283237,5,steering_control
720575941534435338,720575941447025845,7,VNC_WTct_L,,226,3.0973451327433628,2,steering_control
720575941534435338,720575941450876794,15,VNC_HTct_L,,1106,1.3562386980108498,5,steering_control
720575941534435338,720575941450876794,8,VNC_IntTct_L,,1106,0.7233273056057866,5,steering_control
720575941534435338,720575941450876794,7,VNC_WTct_L,,1106,0.6329113924050633,5,steering_control
720575941534435338,720575941459514512,11,VNC_HTct_L,,755,1.456953642384106,5,steering_control
720575941534435338,720575941464073558,6,VNC_IntTct_L,,785,0.7643312101910829,5,steering_control
720575941534435338,720575941471203447,5,VNC_HTct_L,,395,1.2658227848101267,2,steering_control
720575941534435338,720575941479098819,2,VNC_HTct_L,,334,0.5988023952095809,2,steering_control
720575941534435338,720575941479098819,4,VNC_WTct_L,,334,1.1976047904191618,2,steering_control
720575941534435338,720575941508542674,3,VNC_HTct_L,,521,0.5758157389635317,2,steering_control
720575941534435338,720575941513242202,5,VNC_WTct_L,,218,2.293577981651376,2,steering_control
720575941534435338,720575941518334643,5,VNC_HTct_L,,296,1.6891891891891893,2,steering_control
720575941534435338,720575941520333047,7,VNC_HTct_L,,936,0.7478632478632479,5,steering_control
720575941534435338,720575941520333047,7,VNC_IntTct_L,,936,0.7478632478632479,5,steering_control
720575941534435338,720575941520333047,4,VNC_WTct_L,,936,0.4273504273504274,5,steering_control
720575941534435338,720575941536371442,2,VNC_IntTct_L,,453,0.44150110375275936,4,steering_control
720575941534435338,720575941563318070,4,VNC_WTct_L,,264,1.5151515151515151,5,steering_control
720575941534435338,720575941583511518,3,VNC_IntTct_L,,537,0.5586592178770949,2,steering_control
720575941534435338,720575941588018942,2,VNC_HTct_L,,333,0.6006006006006006,5,steering_control
720575941534435338,720575941588018942,2,VNC_IntTct_L,,333,0.6006006006006006,5,steering_control
720575941534435338,720575941588018942,3,VNC_WTct_L,,333,0.9009009009009009,5,steering_control
720575941534435338,720575941601088441,15,VNC_HTct_L,,891,1.6835016835016834,5,steering_control
720575941534435338,720575941601088441,11,VNC_IntTct_L,,891,1.2345679012345678,5,steering_control
720575941534435338,720575941608861929,7,VNC_HTct_L,,441,1.5873015873015872,2,steering_control
720575941534435338,720575941608861929,2,VNC_IntTct_L,,441,0.45351473922902497,2,steering_control
720575941534435338,720575941608861929,5,VNC_WTct_L,,441,1.1337868480725624,2,steering_control
720575941534911832,720575941459912262,3,VNC_IntTct_R,,663,0.4524886877828055,5,steering_control
720575941534911832,720575941525725954,7,VNC_IntTct_L,,667,1.0494752623688157,5,steering_control
720575941535086424,720575941632698555,36,VNC_T2_MesoNm_L,,2639,1.3641530882910193,3,power_control
720575941535140362,720575941350409264,6,VNC_IntTct_R,,472,1.2711864406779663,5,steering_control
720575941535140362,720575941401776931,4,VNC_T1_ProNm_R,,935,0.42780748663101603,5,steering_control
720575941535140362,720575941449617230,5,VNC_IntTct_R,,655,0.7633587786259541,5,steering_control
720575941535140362,720575941449617230,13,VNC_LTct_R,,655,1.984732824427481,5,steering_control
720575941535140362,720575941491289033,6,VNC_IntTct_R,,418,1.4354066985645932,2,steering_control
720575941535140362,720575941491289033,2,VNC_LTct_R,,418,0.4784688995215311,2,steering_control
720575941535140362,720575941503638578,3,VNC_IntTct_R,,455,0.6593406593406593,4,steering_control
720575941535140362,720575941521031927,2,VNC_IntTct_R,,329,0.60790273556231,5,steering_control
720575941535140362,720575941521031927,3,VNC_LTct_R,,329,0.911854103343465,5,steering_control
720575941535140362,720575941534854337,8,VNC_IntTct_R,,632,1.2658227848101267,5,steering_control
720575941535140362,720575941557882895,4,VNC_IntTct_R,,606,0.6600660066006601,5,steering_control
720575941535140362,720575941564059399,10,VNC_IntTct_R,,395,2.5316455696202533,5,steering_control
720575941535140362,720575941564059399,7,VNC_LTct_R,,395,1.7721518987341773,5,steering_control
720575941535140362,720575941564059399,4,VNC_T2_MesoNm_R,,395,1.0126582278481013,5,steering_control
720575941535140362,720575941583588830,10,VNC_IntTct_R,,1409,0.7097232079488999,5,steering_control
720575941535140362,720575941625963419,6,VNC_IntTct_R,,1186,0.5059021922428331,5,steering_control
720575941535140362,720575941625963419,11,VNC_LTct_R,,1186,0.927487352445194,5,steering_control
720575941535140362,720575941632901829,10,VNC_IntTct_R,,523,1.9120458891013385,5,steering_control
720575941535231832,720575941469724125,14,VNC_T1_ProNm_R,,1594,0.8782936010037641,5,steering_control
720575941535245034,720575941430389006,3,VNC_HTct_R,,379,0.79155672823219,4,steering_control
720575941535245034,720575941447013813,10,VNC_HTct_L,,962,1.0395010395010396,5,steering_control
720575941535245034,720575941465484566,12,VNC_HTct_L,,2567,0.46747175691468645,2,steering_control
720575941535245034,720575941472042282,1,VNC_NTct_R,,143,0.6993006993006993,1,power_control
720575941535245034,720575941472042282,3,VNC_WTct_R,,143,2.097902097902098,1,power_control
720575941535245034,720575941473850720,18,VNC_HTct_L,,1212,1.4851485148514851,5,steering_control
720575941535245034,720575941473850720,45,VNC_IntTct_L,,1212,3.7128712871287126,5,steering_control
720575941535245034,720575941473850720,5,VNC_LTct_L,,1212,0.4125412541254125,5,steering_control
720575941535245034,720575941473850720,15,VNC_NTct_L,,1212,1.2376237623762376,5,steering_control
720575941535245034,720575941473850720,5,VNC_WTct_L,,1212,0.4125412541254125,5,steering_control
720575941535245034,720575941474704948,1,VNC_HTct_L,,186,0.5376344086021506,5,steering_control
720575941535245034,720575941474704948,2,VNC_WTct_R,,186,1.0752688172043012,5,steering_control
720575941535245034,720575941477884802,4,VNC_HTct_R,,995,0.4020100502512563,5,steering_control
720575941535245034,720575941526718564,13,VNC_ANm_L,,111,11.711711711711711,5,steering_control
720575941535245034,720575941526718564,2,VNC_HTct_L,,111,1.8018018018018018,5,steering_control
720575941535245034,720575941526718564,1,VNC_IntTct_L,,111,0.9009009009009009,5,steering_control
720575941535245034,720575941526718564,1,VNC_unassigned_R,,111,0.9009009009009009,5,steering_control
720575941535245034,720575941532246762,16,VNC_HTct_R,,1209,1.3234077750206783,5,steering_control
720575941535245034,720575941532246762,58,VNC_IntTct_R,,1209,4.797353184449959,5,steering_control
720575941535245034,720575941532246762,5,VNC_NTct_R,,1209,0.41356492969396197,5,steering_control
720575941535245034,720575941547226248,9,VNC_NTct_L,,653,1.3782542113323124,5,steering_control
720575941535245034,720575941557612915,22,VNC_IntTct_R,,4206,0.5230622919638611,2,steering_control
720575941535245034,720575941572251144,20,VNC_HTct_L,,3255,0.6144393241167435,2,steering_control
720575941535245034,720575941572251144,19,VNC_IntTct_L,,3255,0.5837173579109063,2,steering_control
720575941535245034,720575941607605101,13,VNC_IntTct_R,,1411,0.9213323883770376,5,steering_control
720575941535245034,720575941607605101,15,VNC_NTct_R,,1411,1.0630758327427356,5,steering_control
720575941535245034,720575941612053094,7,VNC_HTct_L,,914,0.7658643326039387,5,steering_control
720575941535245034,720575941612053094,5,VNC_T3_MetaNm_L,,914,0.5470459518599562,5,steering_control
720575941535245034,720575941649244437,11,VNC_HTct_L,,802,1.3715710723192018,5,steering_control
720575941535245034,720575941649244437,4,VNC_IntTct_R,,802,0.4987531172069825,5,steering_control
720575941535245034,720575941649244437,7,VNC_NTct_L,,802,0.8728179551122194,5,steering_control
720575941535245034,720575941649244437,5,VNC_NTct_R,,802,0.6234413965087282,5,steering_control
720575941535245034,720575941649244437,9,VNC_WTct_R,,802,1.1221945137157108,5,steering_control
720575941535245034,720575941668725169,21,VNC_HTct_L,,904,2.3230088495575223,5,steering_control
720575941535245034,720575941668725169,6,VNC_HTct_R,,904,0.6637168141592921,5,steering_control
720575941535245034,720575941668725169,4,VNC_IntTct_R,,904,0.4424778761061947,5,steering_control
720575941535258802,720575941429439959,13,VNC_IntTct_R,,2000,0.65,5,steering_control
720575941535258802,720575941429439959,8,VNC_LTct_L,,2000,0.4,5,steering_control
720575941535258802,720575941429439959,11,VNC_LTct_R,,2000,0.5499999999999999,5,steering_control
720575941535258802,720575941512896099,20,VNC_IntTct_R,,1417,1.4114326040931546,1,power_control
720575941535258802,720575941535047690,8,VNC_IntTct_R,,1366,0.5856515373352855,5,steering_control
720575941535258802,720575941640900453,37,VNC_IntTct_R,,1852,1.997840172786177,5,steering_control
720575941535258802,720575941640900453,14,VNC_LTct_R,,1852,0.755939524838013,5,steering_control
720575941535258802,720575941640900453,18,VNC_T3_MetaNm_R,,1852,0.9719222462203023,5,steering_control
720575941535705778,720575941537600973,5,VNC_HTct_L,,420,1.1904761904761905,5,steering_control
720575941535705778,720575941591748648,3,VNC_IntTct_L,,248,1.2096774193548387,5,steering_control
720575941535862506,720575941477166622,11,VNC_IntTct_L,,1660,0.6626506024096386,5,steering_control
